Colon_Primary.Tumor_Cecum.Adenocarcinoma,Grade-2: GSM301669 1002.72
Colon_Primary.Tumor_Cecum.Adenocarcinoma,Grade-2: GSM301712 1728.25
Colon_Primary.Tumor_Cecum.Adenocarcinoma,Grade-2: GSM325796 710.75
Colon_Primary.Tumor_Cecum.Adenocarcinoma,Grade-2: GSM353896 2225.17
Colon_Primary.Tumor_Cecum.Adenocarcinoma,Grade-2: GSM353942 1369.94
Colon_Primary.Tumor_Mucinous.Adenocarcinoma,Grade-2: GSM301658 857.74
Colon_Primary.Tumor_Mucinous.Adenocarcinoma,Grade-2: GSM353918 534.22
Colon_Primary.Tumor_Mucinous.Adenocarcinoma,Grade-3: GSM353881 428.01
Colon_Primary.Tumor_Mantle.Cell.Lymphoma: GSM353900 538.35
Colon_Primary.Tumor_Jejunum.Adenocarcinoma,Grade-2: GSM152764 1986.21
Colon_Primary.Tumor_Unknown: GSM88965 404.92
Colon_Primary.Tumor_Adenocarcinoma: GSM117734 750.76
Colon_Primary.Tumor_Adenocarcinoma: GSM46856 705.65
Colon_Primary.Tumor_Adenocarcinoma: GSM46969 364.35
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117652 1527.65
Colon_Primary.Tumor_Adenocarcinoma.in.a.Villous.Adenoma,Grade-2: GSM102517 1452.68
Colon_Primary.Tumor_Adenocarcinoma.in.Adenomatous.Polyp,Grade-2: GSM117699 2002.80
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM102462 1154.22
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM102479 719.08
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM102535 776.96
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM102539 978.21
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM117702 658.34
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM138021 1516.89
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM152572 1959.27
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM152703 1959.27
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM152710 1417.27
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM152750 1280.06
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM179894 1440.25
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM203780 1413.35
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM277708 637.38
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM301691 1441.64
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM301702 2257.80
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM325794 807.60
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM325798 1249.64
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM325839 798.58
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM353924 673.81
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM38077 885.90
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM46972 2395.15
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM53087 1575.51
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM76546 829.90
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-2: GSM89100 753.83
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-3: GSM117684 666.43
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-3: GSM138039 1024.28
Colon_Primary.Tumor_Rectosigmoid.Adenocarcinoma,Grade-3: GSM353920 415.61
Colon_Primary.Tumor_Adenocarcinoma: GSM46901 692.80
Colon_Primary.Tumor_Rectosigmoid.Colon.Adenocarcinoma,Grade-2: GSM137964 1171.06
Colon_Primary.Tumor_Rectosigmoid.Colon.Adenocarcinoma,Grade-2: GSM137985 1910.19
Colon_Primary.Tumor_Rectosigmoid.Colon.Adenocarcinoma,Grade-2: GSM277686 1488.46
Colon_Primary.Tumor_Rectosigmoid.Colon.Adenocarcinoma,Grade-2: GSM325844 3447.18
Colon_Primary.Tumor_Rectosigmoid.Colon.Adenocarcinoma,Grade-2: GSM353905 1491.35
Colon_Primary.Tumor_Rectosigmoid.Colon.Adenocarcinoma,Grade-2: GSM89075 1487.01
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM38098 2054.26
Colon_Primary.Tumor_Right.Colon.Adenocarcinoma,Grade-2: GSM353938 564.18
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM353906 1356.43
Colon_Primary.Tumor_Sigmoid.Colon.Adenocarcinoma,Grade-2: GSM301706 2816.52
Colon_Primary.Tumor_Sigmoid.Colon.Adenocarcinoma,Grade-2: GSM353922 619.90
Colon_Primary.Tumor_Sigmoid.Colon.Adenocarcinoma,Grade-2: GSM353934 595.81
Colon_Primary.Tumor_Sigmoid.Colon.Adenocarcinoma,Grade-2: GSM353936 1083.89
Colon_Primary.Tumor_Adenocarcinoma: GSM117678 1142.99
Colon_Primary.Tumor_Adenocarcinoma: GSM137929 1833.65
Colon_Primary.Tumor_Adenocarcinoma: GSM179888 1644.58
Colon_Primary.Tumor_Adenocarcinoma: GSM46845 1482.59
Colon_Primary.Tumor_Adenocarcinoma: GSM46857 1131.95
Colon_Primary.Tumor_Adenocarcinoma: GSM46865 1180.11
Colon_Primary.Tumor_Adenocarcinoma: GSM46877 512.11
Colon_Primary.Tumor_Adenocarcinoma: GSM46915 753.05
Colon_Primary.Tumor_Adenocarcinoma: GSM46924 370.03
Colon_Primary.Tumor_Adenocarcinoma: GSM46940 1159.43
Colon_Primary.Tumor_Adenocarcinoma: GSM46956 402.96
Colon_Primary.Tumor_Adenocarcinoma: GSM53045 824.00
Colon_Primary.Tumor_Adenocarcinoma: GSM53047 1492.79
Colon_Primary.Tumor_Adenocarcinoma: GSM53073 1036.78
Colon_Primary.Tumor_Adenocarcinoma: GSM53135 459.91
Colon_Primary.Tumor_Adenocarcinoma: GSM53142 1041.03
Colon_Primary.Tumor_Adenocarcinoma: GSM53146 404.00
Colon_Primary.Tumor_Adenocarcinoma: GSM53148 1763.35
Colon_Primary.Tumor_Adenocarcinoma: GSM53153 713.17
Colon_Primary.Tumor_Adenocarcinoma: GSM53156 874.61
Colon_Primary.Tumor_Adenocarcinoma: GSM53169 953.71
Colon_Primary.Tumor_Adenocarcinoma: GSM76610 953.71
Colon_Primary.Tumor_Adenocarcinoma,Grade-1: GSM353901 1863.89
Colon_Primary.Tumor_Adenocarcinoma,Grade-1: GSM46930 598.04
Colon_Primary.Tumor_Adenocarcinoma,Grade-1: GSM53106 1372.41
Colon_Primary.Tumor_Adenocarcinoma,Grade-1: GSM76598 367.17
Colon_Primary.Tumor_Adenocarcinoma,Grade-1: GSM76615 1055.42
Colon_Primary.Tumor_Adenocarcinoma,Grade-1: GSM89103 1078.49
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102429 1036.78
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102431 920.77
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102460 675.68
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102472 783.07
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102501 2078.03
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102518 1592.30
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102519 649.28
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102524 1746.56
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102533 1094.68
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102559 1083.89
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102561 1560.83
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102568 996.83
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102572 584.64
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM102577 2469.84
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117635 1404.17
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117642 1261.04
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117662 1567.34
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117673 1174.64
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117676 1048.93
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117709 1005.29
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117720 985.90
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117728 824.91
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117738 998.76
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117760 1215.81
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM117775 1169.28
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM137942 771.33
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM137947 1619.80
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM137967 1585.48
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM137993 739.55
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM138005 725.43
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM138007 1344.54
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM138015 2042.61
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM138018 1396.40
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM138037 1102.60
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM138044 1276.87
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM138052 1415.99
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152579 1513.84
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152582 647.57
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152591 2354.00
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152602 1315.50
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152614 2322.08
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152632 976.38
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152658 1224.52
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152664 2322.08
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152684 964.01
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152692 1343.33
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152725 1214.80
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152780 1128.59
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152790 619.13
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM152799 1280.06
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179795 678.50
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179803 745.52
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179804 1438.85
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179820 1244.46
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179838 3135.33
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179839 1831.36
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179844 1492.79
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179860 3051.71
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179867 854.36
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179880 1112.20
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179882 639.32
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179887 499.76
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179889 1056.88
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179897 1694.80
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179899 2683.69
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179908 1269.46
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179922 546.09
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179925 1288.79
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179930 707.70
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM179937 1661.07
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM203625 587.77
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM203645 1332.76
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM203657 1059.82
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM203667 731.54
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM203684 657.43
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM203688 1049.66
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM203705 391.32
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM203743 1107.35
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM231868 451.26
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM231875 952.52
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM231921 1635.71
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM231958 863.11
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM231959 1562.46
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM231961 1670.31
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM231971 1127.73
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM231988 990.97
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM277689 1861.44
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM277690 797.70
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM301656 1677.74
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM325806 1583.83
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM325841 1527.65
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM353890 2564.21
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM353939 738.42
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM38061 450.79
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM38074 1312.13
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM38075 1687.18
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM38105 992.28
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM38107 1110.58
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM46861 1444.35
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM46887 775.35
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM46931 651.04
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM53126 570.98
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM53178 1305.42
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76501 1283.26
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76522 1207.16
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76524 837.30
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76526 978.21
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76530 1140.38
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76555 1501.72
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76573 1351.64
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76576 924.16
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76605 2087.12
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76608 828.52
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76611 1466.84
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76617 819.05
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76618 1461.16
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM76629 475.01
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM88945 1959.27
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM88963 1210.93
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM88968 966.48
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM88994 1387.43
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM88999 1515.31
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM89007 3427.88
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM89040 726.49
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM89044 754.62
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM89047 711.44
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM89049 754.98
Colon_Primary.Tumor_Adenocarcinoma,Grade-2: GSM89090 1054.69
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM102485 808.89
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM102497 932.66
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM102513 1706.47
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM102516 1687.18
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM102540 1642.75
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM102550 880.70
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM117649 582.49
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM117656 1797.78
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM117664 1164.75
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM117747 1866.35
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM137926 1002.72
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM137949 985.90
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM137972 1562.46
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM138032 1134.47
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM138036 1406.80
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM138048 1333.96
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM152573 2031.04
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM152613 1642.75
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM152695 1312.13
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM152714 1038.94
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM152730 1430.60
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM179793 2045.59
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM179805 611.75
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM179831 1234.40
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM179924 498.86
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM179948 1004.04
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM203640 1748.62
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM203674 689.59
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM203724 551.00
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM203782 2163.27
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM325840 619.65
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM38089 667.35
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM46841 473.49
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM53055 1117.84
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM53113 1087.73
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM76519 1975.36
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM76529 1399.02
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM76548 1406.80
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM76639 493.22
Colon_Primary.Tumor_Adenocarcinoma,Grade-3: GSM89002 276.01
Colon_Primary.Tumor_Adenocarcinoma,Grade-4: GSM102574 740.32
Colon_Primary.Tumor_Adenocarcinoma,Grade-4: GSM102581 1349.30
Colon_Primary.Tumor_Adenocarcinoma,Grade-4: GSM231904 507.55
Colon_Primary.Tumor_Adenocarcinoma,Grade-4: GSM76520 1082.39
Colon_Primary.Tumor_Adenocarcinoma.arising.in.a.villous.adenoma: GSM117672 1181.99
Colon_Primary.Tumor_Adenocarcinoma.arising.in.a.villous.adenoma: GSM46967 1349.30
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM117681 1338.59
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM137922 850.46
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM138022 1361.33
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM152762 2200.63
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM203673 187.25
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM203687 944.82
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM203723 1473.88
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM231879 1207.16
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-2: GSM46878 980.79
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-3: GSM179778 1089.24
Colon_Primary.Tumor_Adenocarcinoma.Arising.in.a.Villous.Adenoma,Grade-3: GSM179859 1363.78
Colon_Primary.Tumor_Adenocarcinoma.In.Situ: GSM53051 411.43
Colon_Primary.Tumor_Carcinoma.In.Situ.Arising.in.a.Aillous.Adenoma,Grade-1: GSM203731 1365.01
Colon_Primary.Tumor_Carcinoma.In.Situ.Arising.in.a.Aillous.Adenoma,Grade-2: GSM203763 565.51
Colon_Primary.Tumor_Carcinoma.In.Situ.Arising.in.a.Villous.Adenoma: GSM46832 572.61
Colon_Primary.Tumor_Colloid.Carcinoma: GSM76531 723.27
Colon_Primary.Tumor_Medullary.Carcinoma,Grade-2: GSM152720 1630.28
Colon_Primary.Tumor_Mucin-Producing.Adenocarcinoma,Grade-2: GSM117752 1365.01
Colon_Primary.Tumor_Mucin-Producing.Adenocarcinoma,Grade-2: GSM152610 636.23
Colon_Primary.Tumor_Mucinous.Adenocarcinoma,Grade-2: GSM277680 766.58
Colon_Primary.Tumor_Mucinous.Adenocarcinoma,Grade-2: GSM325829 260.47
Colon_Primary.Tumor_Mucinous.Carcinoma: GSM46899 451.41
Colon_Primary.Tumor_Mucinous.Carcinoma: GSM53083 933.24
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM102436 537.49
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM102521 393.82
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM102549 601.82
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM102551 1102.60
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM102579 1187.49
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM117742 822.63
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM117746 1298.65
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM137998 1595.73
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM138042 1900.15
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM138050 2068.97
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM152666 2087.12
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM203627 624.73
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM203800 1570.60
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM231905 677.89
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM231908 386.15
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM231915 736.27
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM231928 922.50
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM231939 92.93
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM231956 487.21
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM277728 1157.66
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM277731 1580.54
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM46864 1533.81
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-2: GSM89052 2342.12
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-3: GSM203653 1551.23
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-3: GSM231936 265.36
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-3: GSM231953 1650.06
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-3: GSM46921 1121.10
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-3: GSM76607 667.95
Colon_Primary.Tumor_Mucinous.Carcinoma,Grade-3: GSM89053 649.28
Colon_Primary.Tumor_Rectum-Adenocarcinoma: GSM179833 1127.73
Colon_Primary.Tumor_Rectum-Adenocarcinoma: GSM46879 492.88
Colon_Primary.Tumor_Rectum-Adenocarcinoma: GSM53168 852.88
Colon_Primary.Tumor_Rectum-Adenocarcinoma,.Grade-1: GSM117707 1515.31
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM102486 1438.85
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM137999 547.57
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM152629 331.05
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM152675 1771.68
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM152712 1461.16
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM179845 893.73
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM179920 775.35
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM203670 577.27
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM231934 1399.02
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM231987 811.92
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM38096 540.44
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM46819 947.77
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM76575 1356.43
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM88982 1771.68
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM89013 1478.28
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-2: GSM89074 1967.43
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-3: GSM152630 1718.34
Colon_Primary.Tumor_Rectum-Adenocarcinoma,Grade-3: GSM179782 1696.68
